EPIC,Name,RAdeg,DEdeg,Other,Vmag,Ksmag,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per,vsini,bp_rp,bp_g,g_rp
211106344,035202.23+243947.8,58.00933,24.6633,HII3197,12.1,9.06,2.93,0.2931,0.4319,0,0,0.026,LC1,ok,0.43,0,1.45049572,0.65762043,0.79287529
211132111,035202.62+250615.1,58.01095,25.1042,BPL250,0,12.84,5.51,0.5099,0,0,0,0.032,LC1,best,0,0,3.054320335,1.768098831,1.286221504
211127297,035203.57+250113.9,58.0149,25.02055,BPL251,0,12.97,5.45,0.6317,0,0,0,0.03,LC1,best,0,0,2.996164322,1.705381393,1.290782928
210923443,035204.37+214539.2,58.01822,21.7609,DH738,0,13.29,5.84,0.8865,0,0,0,0.025,LC1,best,0,0,3.249324799,1.902603149,1.346721649
210974893,035205.57+223455.3,58.02321,22.58205,SK201,16.19,11.48,4.6,1.9861,0,0,0,0.019,LC1,best,0,0,2.509215355,1.35608387,1.153131485
210939705,035206.65+220114.6,58.02773,22.02073,DH741,0,13.12,5.56,0.4687,0,0,0,0.037,LC1,best,0,0,3.071434021,1.762268066,1.309165955
211151674,035207.94+252754.7,58.03311,25.46521,HCG449,0,13.27,5.82,0.4606,0,0,0,0.038,LC1,best,0,0,3.251056671,1.913337708,1.337718964
210866482,035211.20+205233.8,58.0467,20.87607,DH743,0,12.6,5.48,0.3228,0,0,0,0.032,LC1,best,0,0,3.019883156,1.736927032,1.282956123
211093203,035217.54+242719.7,58.07309,24.45549,BPL259,0,12.48,5.33,0.5971,0,0,0,0.032,LC1,best,0,0,,,
210939348,035218.44+220053.6,58.07687,22.01489,DH749,15.75,11.39,4.25,1.9941,0,0,0,0.027,LC2,best,1.99,0,2.266992569,1.18469429,1.082298279
210907442,035224.57+213022.7,58.1024,21.50632,0,0,11.48,4.85,1.8182,0,0,0,0.035,LC1,ok,0,0,2.591887474,1.416574478,1.175312996
211140155,035231.36+251507.8,58.13068,25.25217,SK179,0,11.91,4.8,1.2294,0,0,0,0.038,LC1,best,0,0,2.643728256,1.450325966,1.19340229
210969937,035234.46+223007.8,58.14359,22.50217,HCG458,15.79,11.39,4.29,1.7664,0,0,0,0.047,LC2,best,1.77,0,2.400184631,1.281080246,1.119104385
211127164,035235.31+250104.7,58.14713,25.01799,BPL265,0,12.72,6.04,0.5157,0.3289,0,0,0.026,LC1,best,0,0,3.387890816,2.010543823,1.377346992
211171449,035238.90+255025.6,58.16212,25.84046,HCG461,0,12.22,5.34,1.057,0,0,0,0.067,LC1,best,0,0,2.904248238,1.643003464,1.261244774
211093906,035243.22+242758.7,58.18012,24.46631,BPL266,0,12.93,5.23,0.6929,0,0,0,0.04,LC1,best,0,0,2.994134903,1.717086792,1.277048111
211086444,035244.46+242059.5,58.18528,24.34988,BPL268,0,13.13,5.46,0.4562,0,0,0,0.023,LC1,best,0,0,3.095889091,1.794710159,1.301178932
211141637,035245.34+251647.4,58.18894,25.27986,DH767,13.78,10.52,3.15,5.0017,5.5025,0,0,0.052,LC4,best,5.13,0,1.651563644,0.791765213,0.859798431
210919084,035245.65+214120.1,58.19025,21.68893,DH768,0,11.96,5,1.1461,0,0,0,0.062,LC1,best,0,0,2.752587318,1.533100128,1.21948719
210920246,035248.69+214228.3,58.20288,21.70787,HCG460,14.76,10.66,3.99,0.553,0,0,0,0.031,LC1,ok,0.55,0,2.039025307,1.034710884,1.004314423
210971348,035251.70+223133.0,58.21545,22.52586,HCG462,0,11.91,5.11,1.1077,0,0,0,0.025,LC1,best,0,0,2.786417007,1.560445786,1.225971222
210924735,035253.00+214655.0,58.22084,21.78196,PELS069,11.77,9.35,2.31,1.7525,0,0,0,0.055,LC2,best,1.76,0,1.219158173,0.54146862,0.677689552
211124025,035255.91+245741.9,58.23298,24.96166,BPL275,0,14.32,6.42,0.0925,0,0,0,0.055,LC1,best,0,0,3.496490479,2.042655945,1.453834534
210965731,035256.95+222601.5,58.23733,22.43376,HCG463,16.32,11.57,4.64,1.29,0,0,0,0.023,LC1,best,1.29,0,2.519812584,1.365667343,1.154145241
210880560,035258.34+210520.3,58.24312,21.08899,DH774,0,12.55,5.7,0.4317,0,0,0,0.014,LC1,best,0,0,3.241532326,1.617050171,1.624482155
211150258,035258.77+252619.3,58.24488,25.4387,BPL277,0,13.33,5.74,0.1714,0,0,0,0.024,LC1,best,0,0,3.011846542,1.679101944,1.332744598
211120561,035259.13+245405.5,58.24641,24.90153,SK145,14.51,10.71,3.69,2.4861,0,0,0,0.085,LC2,best,2.49,0,1.867753983,0.925410271,0.942343712
211130173,035305.11+250415.7,58.27133,25.07104,HHJ13,0,13.85,6.2,0.4744,0,0,0,0.031,LC1,best,0,0,3.48950386,2.080394745,1.409109116
211168863,035307.27+254721.6,58.28031,25.78935,HHJ53,0,13.3,5.97,0.2923,0,0,0,0.027,LC1,best,0,0,3.295713425,1.946918488,1.348794937
211068400,035323.69+240354.2,58.34874,24.06506,PELS071,11.4,9.44,1.85,4.065,4.4836,0,0,0.05,LC1,best,4.14,0,1.009372711,0.4529562,0.556416512
211128116,035324.48+250207.1,58.35204,25.03533,HCG471,0,12.55,5.55,0.6341,0,0,0,0.01,LC1,best,0,0,3.197375298,1.887121201,1.310254097
210871940,035331.55+205727.1,58.38149,20.95754,DH789,0,12.92,5.31,0.2773,0,0,0,0.022,LC1,best,0,0,2.99316597,1.706226349,1.286939621
211090925,035340.95+242509.8,58.42063,24.41939,HCG473,16.13,11.58,4.44,8.5605,0,0,0,0.097,LC4,best,0,0,2.401646614,1.281348228,1.120298386
210863683,035343.01+205000.6,58.42924,20.83351,DH792,14.78,10.76,3.91,2.7826,0,0,0,0.039,LC2,best,0,0,1.996518135,1.003953934,0.992564201
211048116,035347.58+234431.0,58.44826,23.74195,HCG474,17.64,12.28,5.25,0.6775,0,0,0,0.014,LC1,best,0.68,0,2.954629898,1.68873024,1.265899658
211177579,035350.26+255752.5,58.45943,25.96461,PELS083,11.05,9.3,1.64,3.2972,3.5489,0,0,0.017,LC3,best,0,0,0.934606552,0.40025425,0.534352303
210964780,035352.82+222506.8,58.47009,22.41857,DH794,12.15,9.41,2.63,6.3353,0,0,0,0.029,LC4,best,0,0,1.310097694,0.597042084,0.713055611
210840112,035358.11+202849.6,58.49216,20.48045,DH795,15.38,10.92,4.35,0.4077,0,0,0,0.08,LC1,best,0,0,2.309419632,1.212786674,1.096632957
211101218,035400.37+243450.0,58.50155,24.58056,BPL297,0,13.9,6.64,0.2184,0,0,0,0.065,LC1,best,0,0,3.745506287,2.307514191,1.437992096
211063361,035400.69+235859.9,58.50289,23.98333,HHJ322,0,11.85,5.12,0.3502,1.8691,0,0,0.017,LC1,best,0,0,2.857609749,1.360368729,1.49724102
211085419,035408.92+242001.1,58.53719,24.33364,AKIV314,12.48,9.72,2.65,8.1192,9.6098,0,0,0.026,LC2,best,0,0,,,
211143325,035411.48+251843.0,58.54784,25.31195,HCG484,0,12.72,5.54,0.4729,0,0,0,0.027,LC1,best,0,0,3.062326431,1.764213562,1.298112869
210873256,035413.51+205838.6,58.55632,20.9774,DH798,0,13.56,5.87,0.3425,0,0,0,0.018,LC1,best,0,0,3.265609741,1.922826767,1.342782974
211086170,035415.59+242045.7,58.56499,24.34605,BPL307,0,13.71,6.23,0.1836,0,0,0,0.076,LC1,best,0,0,3.446485519,2.058969498,1.387516022
211153286,035418.82+252943.0,58.57845,25.49529,DH800,12.88,9.81,2.96,7.7415,0,0,0,0.071,LC4,best,0,0,,,
211069011,035421.59+240432.3,58.58997,24.07564,AK1A317,9.75,8.42,1.22,0.8817,0,0,0,0.012,LC1,best,0,0,0.70366478,0.288824081,0.414840698
211041682,035422.47+233812.2,58.59363,23.63673,HHJ214,18,12.57,5.32,1.545,0,0,0,0.043,LC2,best,1.55,0,2.951334,1.685853958,1.265480042
211109330,035425.02+244243.7,58.60429,24.71214,HCG487,0,12.76,5.99,0.1772,0.2005,0,0,0.037,LC1,best,0,0,3.418356895,1.959856033,1.458500862
211087059,035425.24+242136.2,58.60518,24.36008,V1289Tau,0,9.09,1.85,0.6897,0,0,0,0.11,LC1,best,0,0,0.978982925,0.422460556,0.556522369
210899950,035427.82+212323.1,58.61595,21.38977,PELS078,10.95,9.18,1.66,4.548,5.0317,0,0,0.021,LC3,best,0,0,0.924109459,0.398323059,0.5257864
211053776,035427.95+235007.5,58.61649,23.83542,HCG489,13.07,9.66,3.3,3.0576,0,0,0,0.052,LC2,best,0,0,1.70624733,0.824286461,0.881960869
211060762,035428.10+235636.3,58.61711,23.94344,BPL313,0,13.75,5.99,0.3486,0,0,0,0.08,LC1,best,0,0,3.333803177,1.95614624,1.377656937
211084620,035428.44+241916.1,58.61852,24.32115,DH803,14.2,10.62,3.47,4.6203,0,0,0,0.035,LC2,best,0,0,1.792289734,0.879358292,0.912931442
211163008,035433.60+254043.7,58.64004,25.67881,HCG491,14.72,10.37,4.24,0.6658,1.1915,0,0,0.051,LC1,best,0,27,2.218079567,1.149744987,1.068334579
210931244,035434.79+215302.1,58.64497,21.88394,HCG488,15.51,11.18,4.22,2.7745,0,0,0,0.014,LC1,best,0,0,2.301562309,1.214458466,1.087103844
211102300,035439.11+243554.6,58.66299,24.5985,BPL315,0,13.77,6.09,0.2253,0,0,0,0.04,LC1,best,0,0,3.333877563,1.940259933,1.39361763
211128979,035446.36+250259.4,58.6932,25.04984,BPL317,0,13.34,5.52,0.4016,0.1777,0.1264,0,0.025,LC1,ok,0,0,,,
211154974,035446.52+253135.2,58.69385,25.52645,DH808,0,12.68,6.02,0.7217,0,0,0,0.027,LC1,best,0.72,0,3.371235847,1.892356873,1.478878975
211100931,035452.55+243434.4,58.71899,24.57624,HCG495,13.17,9.83,3.23,8.798,0,0,0,0.046,LC4,best,0,0,1.683390617,0.811593056,0.871797562
211139534,035458.02+251429.3,58.74177,25.24149,SK76,0,11.98,4.96,1.182,0,0,0,0.032,LC1,best,0,0,2.742288589,1.52884388,1.21344471
211069510,035508.96+240502.8,58.78735,24.08412,SK65,0,11.89,4.93,1.828,0,0,0,0.048,LC2,best,0,0,2.715031624,1.507722855,1.207308769
210776021,035513.62+193016.9,58.80676,19.50472,DH813,16.74,11.72,4.91,2.4272,0,0,0,0.014,LC1,best,0,0,2.687269211,1.483089447,1.204179764
210784223,035515.73+193746.6,58.81555,19.62963,s4745026,0,9.98,3.12,0.2684,0,0,0,0.096,LC2,best,0,0,1.56525898,0.738274574,0.826984406
211139818,035527.04+251446.1,58.86269,25.24614,BPL328,0,13.69,7.15,0.6542,0,0,0,0.034,LC1,best,0,0,3.984766006,2.444562912,1.540203094
211049922,035529.00+234620.8,58.87085,23.77245,PELS192,14.12,10.59,3.42,3.0184,0,0,0,0.075,LC2,best,0,0,1.741933823,0.846359253,0.89557457
210879932,035531.93+210446.2,58.88307,21.07951,PELS079,11.04,9.17,1.76,5.5586,0,0,0,0.024,LC3,best,0,0,0.983088493,0.434602737,0.548485756
211062846,035534.41+235828.5,58.89341,23.97461,DH818,0,13.26,5.5,0.5027,0,0,0,0.031,LC1,best,0,0,3.144716263,1.840503693,1.30421257
210892390,035539.50+211622.0,58.91459,21.2728,s4868524,0,10.9,4.39,1.4066,0,0,0,0.037,LC2,best,0,0,2.209489822,1.144443512,1.06504631
211059650,035548.72+235536.3,58.95302,23.92677,HCG502,14.81,10.44,4.26,2.9481,0,0,0,0.025,LC2,best,0,0,,,
211142685,035556.41+251800.2,58.98505,25.30007,HCG504,16.79,11.72,4.96,2.4597,0,0,0,0.034,LC1,best,0,0,2.713019371,1.509429932,1.203589439
210886244,035557.53+211039.0,58.98974,21.17752,DH823,16.87,11.76,5,0.5959,0,0,0,0.026,LC1,best,0,0,2.757466316,1.534176826,1.22328949
211099297,035558.38+243259.7,58.99328,24.54994,PELS115,12.75,9.92,2.72,7.2256,0,0,0,0.078,LC2,best,0,0,,,
210909923,035604.52+213242.7,59.01886,21.54522,s4869367,0,11.16,5.25,0.4704,0.3891,0,0,0.024,LC1,best,0,0,2.886537552,1.635447502,1.25109005
210846442,035611.31+203430.2,59.04716,20.57508,DH829,0,11.84,4.88,1.1199,0,0,0,0.032,LC2,best,0,0,2.725140572,1.509114265,1.216026306
211129571,035611.37+250336.7,59.04741,25.0602,BPL334,0,14.23,7.04,0.8741,0,0,0,0.053,LC1,best,0,0,4.039503098,2.54668045,1.492822647
210877423,035612.30+210227.0,59.05127,21.04085,AKV198,10.79,8.97,1.71,5.3922,3.4702,1.6431,3.268,0.016,LC3,best,0,0,0.937216759,0.398571968,0.538644791
211152884,035615.79+252915.5,59.06581,25.48765,BPL335,0,12.68,5.81,0.4688,0,0,0,0.031,LC1,best,0,0,,,
211062206,035618.59+235751.9,59.07746,23.96444,SK22,15.74,11.28,4.35,1.1343,0,0,0,0.024,LC1,best,0,0,2.340930939,1.238167763,1.102763176
210882573,035622.30+210717.1,59.09293,21.12144,DH831,0,12.02,5.11,0.6128,0,0,0,0.071,LC2,best,0,0,2.766436577,1.539084435,1.227352142
211116507,035623.49+244956.7,59.09788,24.83243,HCG508,14.12,10.55,3.46,3.3228,0,0,0,0.095,LC1,best,0,0,1.723432541,0.832400322,0.891032219
210769047,035623.92+192353.7,59.09967,19.39828,UGCSJ035623.92+192353.3,0,12.89,5.7,0.6439,0,0,0,0.019,LC1,best,0,0,3.034954071,1.73910141,1.295852661
211007344,035624.98+230526.9,59.10409,23.09081,SK17,15.3,11.08,4.11,14.5813,0,0,0,0.06,LC3,best,0,0,2.119236946,1.088736534,1.030500412
211081949,035625.92+241651.5,59.10803,24.28099,SK18,15.03,11.01,3.91,2.1138,0,0,0,0.053,LC1,ok,2.12,0,2.051562309,1.041394234,1.010168076
211066413,035628.90+240154.4,59.12042,24.03178,HHJ165,17.9,12.64,5.15,0.4551,0,0,0,0.044,LC1,best,0.46,0,2.92924118,1.669118881,1.260122299
210986927,035647.79+224608.1,59.19914,22.76893,s5061696,0,10.72,3.56,10.6678,1.0757,0,0,0.022,LC2,best,0,0,1.782601357,0.861091614,0.921509743
210804191,035649.94+195549.6,59.20811,19.93047,0,0,12.01,5.1,1.0307,0,0,0,0.062,LC1,best,0,0,2.721287727,1.509832382,1.211455345
211065006,035716.84+240033.2,59.32017,24.00923,DH851,12.79,9.94,2.74,7.2904,0,0,0,0.112,LC3,best,0,0,1.367142677,0.621534348,0.74560833
211141632,035730.14+251646.9,59.37562,25.27971,0,0,11.61,4.37,2.6829,0,0,0,0.031,LC1,best,0,0,2.311079025,1.218276978,1.092802048
210965709,035731.99+222600.2,59.38333,22.4334,DH852,0,12.34,5.74,0.4095,0,0,0,0.013,LC1,best,0,0,3.331665039,1.943016052,1.388648987
211060969,035733.05+235647.4,59.38773,23.94652,UGCSJ035733.06+235647.0,0,12.63,5.3,2.1843,0,0,0,0.026,LC1,best,0,0,2.99437809,1.715995789,1.278382301
211067702,035733.30+240311.4,59.38879,24.05319,PELS162,12.11,9.86,2.14,7.798,0,0,0,0.021,LC4,best,0,0,1.154712677,0.511902809,0.642809868
210996915,035734.59+225532.7,59.39414,22.92576,DH854,13.88,10.64,3.13,8.9066,0,0,0,0.013,LC4,ok,0,0,1.622526169,0.77101326,0.851512909
211000740,035735.25+225908.3,59.39689,22.98566,0,0,11.65,5.05,0.9594,0,0,0,0.047,LC2,best,0,0,,,
211059949,035736.07+235552.4,59.40031,23.93124,HHJ439,14.78,10.77,3.9,1.6758,0,0,0,0.045,LC2,best,0,0,1.982910156,0.996569633,0.986340523
211140995,035740.66+251604.3,59.41944,25.26788,DH856,16.64,11.82,4.71,1.4233,0,0,0,0.026,LC1,best,0,0,2.557571411,1.389848709,1.167722702
211147344,035742.96+252306.9,59.42903,25.38527,HCG516,0,12.57,5.32,0.5421,0,0,0,0.051,LC1,best,0.54,0,2.992424011,1.71991539,1.272508621
210947280,035749.36+220831.3,59.45568,22.14204,HHJ7,0,13.9,6.6,0.8022,0,0,0,0.032,LC1,best,0,0,3.523574829,2.070322037,1.453252792
211057850,035801.95+235354.8,59.50815,23.89857,HHJ84,0,13.07,5.7,0.3022,0,0,0,0.039,LC1,best,0,0,3.195121765,1.872497559,1.322624207
211065426,035825.13+240058.8,59.60472,24.01635,HHJ220,0,12.49,5.34,0.6209,0,0,0,0.043,LC1,best,0,0,2.96353054,1.683454514,1.280076027
211006027,035830.97+230413.0,59.62907,23.07028,HHJ60,0,13.13,6.03,0.2924,0,0,0,0.024,LC1,best,0,0,3.376123428,2.01574707,1.360376358
210980418,035834.16+224011.4,59.64236,22.66985,DH867,0,13,5.91,0.6841,0,0,0,0.025,LC1,best,0,0,3.158441544,1.820823669,1.337617874
211129321,035906.29+250320.1,59.77625,25.05559,HHJ366,16.6,11.46,5.03,0.7786,0,0,0,0.026,LC1,ok,0,0,2.723678589,1.512943268,1.210735321
210967582,035907.04+222748.5,59.77935,22.46348,UGCSJ035907.05+222748.1,0,12.5,5.8,0.2592,0,0,0,0.04,LC2,best,0,0,3.399312973,2.031110764,1.368202209
211082429,035912.91+241718.6,59.80381,24.28851,DH873,0,12.84,5.48,0.5426,0,0,0,0.054,LC1,best,0,0,3.031673431,1.74760437,1.284069061
210791550,035916.63+194427.5,59.81933,19.74099,UGCSJ035916.64+194427.1,0,12.69,5.47,0.3727,0,0,0,0.041,LC1,best,0,0,2.968826294,1.693199158,1.275627136
210974237,035922.89+223416.8,59.8454,22.57136,DH875,14.33,10.56,3.66,1.8839,0,0,0,0.025,LC1,best,0,0,1.909816742,0.948551178,0.961265564
210926194,035926.91+214819.0,59.86216,21.80528,DH876,0,12.62,5.87,0.9536,0,0,0,0.026,LC1,best,0,0,3.199432373,1.882581711,1.316850662
211009416,035927.52+230725.6,59.8647,23.12379,DH877,13.38,10.13,3.14,0.4423,0,0,0,0.072,LC1,best,0,0,1.547556877,0.724182129,0.823374748
210892321,035931.45+211618.8,59.88105,21.2719,DH879,0,11.84,5,0.7319,0,0,0,0.033,LC1,best,0,0,2.667414665,1.469413757,1.198000908
210932705,035939.83+215428.1,59.91596,21.90782,0,0,11.77,4.92,4.0454,0,0,0,0.056,LC2,best,0,0,2.561680794,1.393260956,1.168419838
210887995,035942.65+211215.3,59.92773,21.20427,UGCSJ035942.66+211214.8,0,13.03,5.98,0.547,0,0,0,0.084,LC1,ok,0,0,3.17880249,1.846889496,1.331912994
210944157,035959.84+220529.7,59.99935,22.09159,DH884,0,12.91,5.27,0.5733,0,0,0,0.019,LC1,ok,0,0,3.086765289,1.79142189,1.295343399
210940839,040010.28+220217.4,60.04284,22.03819,DH888,0,12.52,5.39,0.5797,0,0,0,0.033,LC1,best,0,0,2.987774849,1.718595505,1.269179344
211127799,040015.85+250146.5,60.06605,25.0296,0,0,11.69,4.95,2.7078,0,0,0,0.029,LC1,best,0.18,0,2.630653381,1.42119503,1.209458351
211029446,040026.13+232617.7,60.10891,23.43825,DH891,0,11.96,5.53,0.4124,0,0,0,0.042,LC1,best,0,0,3.104599953,1.813146591,1.291453362
211030074,040040.23+232654.2,60.16766,23.44842,UGCSJ040040.25+232653.8,0,12.79,5.89,0.1296,0,0,0,0.019,LC1,best,0,0,3.294993401,1.956218719,1.338774681
211013743,040053.11+231138.0,60.22132,23.19391,PELS173,9.6,8.49,1,1.3944,0.1069,0,0,0.001,LC1,best,0,36.7,,,
210833049,040104.12+202221.7,60.26719,20.3727,DH896,15.47,10.91,4.45,5.3682,0,0,0,0.025,LC1,ok,0,0,,,
210949562,040111.35+221038.3,60.29731,22.17732,UGCSJ040111.36+221037.8,0,13.12,5.66,0.2419,0,0,0,0.024,LC1,best,0,0,3.104349136,1.795005798,1.309343338
211012609,040113.97+231030.2,60.30823,23.17506,DH899,0,12.03,4.95,1.5063,0,0,0,0.097,LC2,best,0,0,2.784902573,1.562074661,1.222827911
210912544,040126.03+213508.9,60.3585,21.58582,DH900,0,12.26,5.2,1.1983,0,0,0,0.047,LC1,best,0,0,2.875562668,1.62890625,1.246656418
210948982,040149.15+221005.4,60.45483,22.16818,DH901,0,12.24,5.18,0.5601,0,0,0,0.04,LC1,best,0,0,2.881229401,1.626274109,1.254955292
211000887,040150.94+225915.9,60.46225,22.98777,UGCSJ040150.95+225915.5,0,13.87,7.05,0.2352,0,0,0,0.033,LC1,best,0,0,3.412094116,1.931125641,1.480968475
211110672,040155.85+244402.6,60.48271,24.73407,UGCSJ040155.85+244402.3,0,12.35,5.42,0.5678,0,0,0,0.049,LC1,best,0.57,0,,,
211010517,040234.77+230828.6,60.64488,23.1413,UGCSJ040234.77+230828.4,0,12.78,5.2,0.7557,0,0,0,0.556,LC3,best,0,0,2.893595695,1.636852264,1.256743431
211033935,040249.96+233038.8,60.7082,23.51078,DH904,0,12.06,4.89,1.1256,0,0,0,0.018,LC1,best,0,0,2.667359352,1.475610733,1.191748619
211057712,040343.83+235347.3,60.93263,23.8965,DH909,0,12.2,5.73,0.2775,0.3514,0,0,0.03,LC1,best,0,0,3.281182289,1.89059639,1.390585899
211046826,040349.55+234314.1,60.95649,23.72061,DH910,0,13,5.35,0.3081,0,0,0,0.017,LC1,ok,0,0,3.088456154,1.797428131,1.291028023
210839388,040408.43+202809.8,61.03515,20.46941,s4830655,0,10.86,4.3,3.4652,0,0,0,0.021,LC2,best,0,0,2.244338989,1.130280495,1.114058495
210941338,040434.78+220246.6,61.14493,22.0463,UGCSJ040434.79+220246.2,0,12.53,5.42,0.7516,0,0,0,0.011,LC1,best,0,0,2.925034523,1.629312515,1.295722008
210957703,040513.70+221818.6,61.30712,22.30519,DH914,0,12.41,5.8,0.2252,0.2157,0,0,0.017,LC1,best,0,0,3.244472504,1.915384293,1.329088211
210975876,040550.07+223554.2,61.45863,22.59841,UGCSJ040550.08+223553.8,0,12.53,4.91,22.1411,0,0,0,0.067,LC3,ok,0,0,2.69507885,1.495241165,1.199837685
210977069,040628.53+223700.0,61.6189,22.61669,UGCSJ040628.54+223659.6,0,12.12,5.27,5.2158,0,0,0,0.024,LC2,best,0,0,2.821398735,1.597650528,1.223748207
210973624,040629.97+223343.8,61.62488,22.56219,DH916,0,12.31,5.98,0.5444,0.7642,0,0,0.047,LC2,ok,0,0,3.34795475,1.948480606,1.399474144
210940618,040656.02+220204.9,61.73343,22.0347,s5021891,0,10.83,4.25,1.4102,0,0,0,0.034,LC1,best,0,0,2.123469353,1.086485863,1.03698349
210875952,040749.07+210105.7,61.95449,21.01827,0,0,11.85,4.71,0.1537,0,0,0,0.023,LC1,best,0,0,2.485916138,1.336924553,1.148991585
211052320,041003.79+234843.9,62.51583,23.8122,s5258893,0,10.92,3.97,6.7602,0,0,0,0.065,LC4,best,0,0,2.044267654,1.03717041,1.007097244
