Theia,OName,logage,Avmag,string,width,height,length,GLON,GLAT,Par,vl,vb,RV,X,Y,Z,U,V,W,dist_pc
1324,0,9.18768,0.367015,0,19.7902,15.9302,0.0,89.86,-6.14182,1.40137,9.21408,-1.61276,-27.3544,1.73331,709.487,-76.3464,-9.60499,-27.9736,1.29749,713.5874180266453
1325,0,9.1094,0.449387,0,11.9563,12.498,0.0,98.5539,-3.74685,1.4001,-0.656964,-3.459,6.75922,-106.007,704.778,-46.6738,-0.267983,6.69936,-4.01132,714.2346975216057
1326,0,9.17587,0.358086,0,17.4301,17.351,0.0,77.6235,-6.45788,1.39294,-46.8369,21.9361,1.10848,152.896,696.771,-80.7447,46.9836,-6.59456,21.9812,717.9060117449424
1327,0,9.17273,0.3346,y,40.6938,9.29174,213.294,315.251,-24.2349,1.39184,-26.1951,-7.38845,1.45356,455.507,-443.735,-285.514,-24.609,-15.1172,-4.77847,718.473387745718
1328,0,9.16809,0.500378,0,20.6403,10.712,0.0,43.3659,12.7491,1.3911,-29.2136,-2.39663,12.1854,509.713,481.437,158.639,29.5613,-12.8182,0.388794,718.8555819135936
1329,0,9.1565,0.655252,0,15.3034,8.68694,0.0,140.27,3.48246,1.38163,18.9525,1.81764,9.20432,-555.61,461.767,43.9649,-19.5851,-9.04109,2.41849,723.7827783125729
1330,0,9.15281,0.396086,0,14.9683,15.6247,0.0,334.415,-8.97959,1.37952,-34.0511,-10.7399,-25.2409,645.799,-309.203,-113.143,-39.8384,-20.1349,-6.98089,724.8898167478542
1331,0,9.19762,0.923483,0,19.3461,12.5714,0.0,24.2772,-4.01514,1.37869,7.27897,-30.3287,0.0,659.563,297.488,-50.7876,-5.13551,6.15563,-30.6367,725.3262154654057
1332,0,9.148,0.875,0,20.4263,13.1756,0.0,356.687,3.59477,1.37474,-24.2943,16.459,-1.24792,724.768,-41.9567,45.6083,-3.75245,-24.6264,16.6211,727.4102739427091
1333,0,9.13525,0.300297,0,24.5197,14.9721,0.0,81.0549,-8.18654,1.36625,-44.6827,9.75672,14.0351,112.647,715.661,-104.224,48.2244,8.25437,8.00069,731.9304666056724
1334,0,9.11475,0.573273,0,11.9561,21.8981,0.0,17.9926,-12.7834,1.3639,-5.73547,-15.2293,1.4958,680.053,220.866,-162.231,-0.0990701,-6.31978,-15.9328,733.1915829606277
1335,0,9.10968,0.648438,0,8.2509,14.1947,0.0,8.22932,7.68633,1.35319,-15.64,-3.85982,-7.13443,724.816,104.826,98.8406,-4.31783,-16.9695,-4.89142,738.9945240505768
1336,0,9.1813,0.520361,0,19.2604,15.8424,0.0,319.371,3.13577,1.35107,-40.4891,0.249633,-20.6507,560.893,-481.239,40.4882,-43.074,-17.789,-0.799014,740.1541000836374
1337,0,9.10632,0.568844,0,28.1738,12.7656,0.0,329.222,10.6012,1.33398,-28.6834,0.361257,-10.4422,633.062,-377.053,137.912,-25.024,-21.3741,-1.61616,749.6364263332284
1338,0,9.15201,0.794,0,9.74596,17.6486,0.0,27.7137,-5.08371,1.31731,-25.6427,-1.38812,17.8727,669.396,351.645,-67.2669,28.6542,-15.6649,-3.01639,759.1227577411544
1339,0,9.11499,0.600426,0,13.6236,16.7131,0.0,327.061,0.385104,1.31438,-22.2774,-0.228725,5.5014,638.504,-413.677,5.11366,-7.41974,-21.8014,-0.130329,760.8149850119447
1340,0,9.15621,0.694645,0,16.6974,13.4981,0.0,108.058,-2.90071,1.30514,-48.9746,9.35635,-9.59165,-237.208,727.528,-38.7739,51.8918,7.13792,10.3102,766.2013270606985
1341,0,9.12663,0.410178,0,31.8334,9.95818,0.0,250.087,-1.42263,1.284,-24.6444,7.01802,25.1065,-265.176,-732.028,-19.3358,-32.5173,-15.7098,6.50428,778.816199376947
1342,0,9.1253,0.462851,0,8.35861,19.6444,0.0,318.348,-6.20376,1.22234,-27.0128,1.21911,-21.8225,607.707,-540.528,-88.4081,-35.9441,-7.24547,3.74493,818.1029828034754
1343,IC_4651,9.12002,0.396048,0,8.46114,5.84319,0.0,340.186,-7.86577,1.10314,-8.83137,4.59494,-23.9751,844.814,-304.389,-124.058,-25.3413,-0.625656,8.12885,906.5032543466831
1344,NGC_7762,9.19997,2.5,0,6.21076,6.01314,0.0,117.167,5.88397,1.06128,4.51877,22.7748,-39.1321,-427.954,833.89,96.5948,15.0962,-39.7422,19.5867,942.2584049449722
1345,0,9.20001,0.2,0,7.00349,5.40699,0.0,10.2182,-15.1349,11.886,-2.10032,1.29964,10.6928,79.9263,14.4072,-21.9664,11.0909,-0.166966,-1.63756,84.13259296651523
1346,0,9.20001,0.2,0,6.10136,8.25358,0.0,305.68,6.68545,10.2274,23.7604,3.24099,2.52189,56.6417,-78.882,11.383,20.4737,12.0106,3.50794,97.77656100279641
1347,0,9.25854,0.222233,0,16.0697,17.6058,0.0,167.867,0.702143,6.09962,40.9284,-1.34431,15.1394,-160.27,34.456,2.00904,-24.1199,-38.4507,-1.24948,163.94463917424363
1348,0,9.25833,0.243045,0,7.48275,8.8318,0.0,197.265,-12.1511,5.21193,15.8481,-7.82068,-9.01967,-179.118,-55.6676,-40.3863,15.0543,-12.3514,-5.91983,191.86750397645403
1349,0,9.23111,0.241949,0,7.09446,14.1796,0.0,46.4131,-9.06466,4.97186,8.10751,-6.85032,5.76145,136.94,143.866,-31.6882,-2.85465,9.2047,-7.94535,201.1319707312756
1350,0,9.20307,0.235127,0,10.343,10.4327,0.0,350.243,24.2874,3.99845,-21.9622,9.9059,-17.9029,224.664,-38.6331,102.868,-24.121,-18.0953,1.37052,250.09691255361454
1351,0,9.20001,0.2,0,8.5568,8.30917,0.0,308.062,-20.7267,3.97628,17.7247,0.260124,-0.467504,145.014,-185.194,-89.0054,14.0052,11.4321,0.382444,251.49134366795093
1352,0,9.22595,0.115753,y,12.1917,6.77841,71.9004,194.713,11.4848,3.79261,14.2766,-1.52462,1.16589,-251.832,-63.3747,53.5855,5.50295,-13.7938,-1.95001,263.67066479284716
1353,0,9.20001,0.2,0,12.1682,7.68818,0.0,126.073,3.53057,3.76478,-20.3258,-1.74996,-10.2443,-156.103,214.285,16.3571,22.9152,3.89176,-2.42288,265.61977061076607
1354,0,9.20951,0.25817,0,8.4849,10.1704,0.0,147.255,-5.80498,3.73638,-21.4031,-2.5873,-11.2597,-223.954,144.023,-27.0698,21.7884,12.2286,-1.34786,267.6387305359733
1355,0,9.20001,0.2,y,22.1047,5.84534,98.4916,337.96,12.6286,3.73237,23.0441,-0.949215,16.9077,241.504,-97.3629,60.1762,16.8663,19.1341,1.21147,267.9262774055091
1356,0,9.20001,0.5,0,5.99244,21.057,0.0,42.9706,0.506344,3.19271,13.2994,1.99403,-12.1665,229.17,213.485,2.76795,-18.6591,1.74964,1.95463,313.2135395948896
1357,0,9.20213,0.123171,0,8.34959,11.5682,0.0,98.578,23.9125,2.9426,11.0858,5.81634,-8.12454,-46.3377,307.191,137.749,-9.95742,-11.7772,2.41583,339.83551960850946
1358,0,9.24682,0.452118,0,24.1737,20.9437,0.0,150.163,-7.41395,2.9415,51.7469,1.33582,2.50418,-292.433,167.731,-43.8678,-30.4635,-47.5678,1.3516,339.9626041135475
1359,0,9.25205,0.140186,0,10.176,12.0871,0.0,236.178,18.9498,2.92976,4.46989,-25.3049,18.3409,-179.688,-268.196,110.842,-10.7938,-24.5285,-19.0878,341.32488668013764
1360,0,9.22586,0.156788,y,26.5182,6.10171,120.026,319.481,-10.175,2.85711,8.43361,-3.03667,1.13263,250.604,-214.977,-60.7917,3.86339,8.57261,-2.8608,350.00402504628806
1361,0,9.26966,0.20145,0,27.0658,14.0524,0.0,168.171,22.5103,2.84713,50.0046,-13.5057,12.112,-317.58,66.5158,134.469,-26.3,-45.0794,-7.46063,351.2308886492714
1362,0,9.2478,0.142979,y,28.7312,6.15951,136.055,166.516,-5.23025,2.83363,2.06972,-0.385643,-0.163313,-353.381,87.843,-35.3008,-4.33257,-0.89925,-0.941235,352.9042253222898
1363,0,9.26886,0.218603,0,10.9598,14.3331,0.0,193.81,-17.5281,2.77062,23.5342,-8.61869,-5.88729,-334.222,-82.1574,-108.703,13.5876,-20.47,-6.31451,360.9300445387675
1364,0,9.2504,0.503816,0,10.3236,10.6911,0.0,170.339,-2.08888,2.68272,-12.8001,-2.25517,6.60562,-367.226,62.5106,-13.5869,-4.30743,14.4074,-2.63057,372.7560088268622
1365,0,9.25674,0.163463,0,15.9472,9.24654,0.0,134.359,25.7351,2.63274,-19.12,6.90699,-25.0513,-239.222,244.632,164.928,32.4431,-4.89864,-4.67932,379.83241793720606
1366,0,9.2,0.25,0,14.1132,7.69658,0.0,311.936,-1.03916,2.58366,16.2365,-12.9428,-1.04405,258.623,-287.873,-7.01938,11.584,12.1674,-13.322,387.0478313710008
1367,0,9.24417,0.205429,0,10.275,10.2211,0.0,66.2543,-5.09487,2.56124,-24.7312,5.6044,28.0007,156.598,355.97,-34.6726,34.8492,16.385,3.15424,390.4358826193562
1368,0,9.20001,0.25,0,19.5101,12.5441,0.0,58.5062,-15.3694,2.54467,-35.1267,16.833,17.5312,197.952,323.108,-104.155,41.4058,0.161946,11.5498,392.97826437219754
1369,0,9.23392,0.241967,0,21.2504,9.4419,0.0,293.656,22.0385,2.53431,17.2918,-7.1409,-2.33898,146.757,-335.018,148.059,16.3723,6.61798,-7.62851,394.5847193121599
1370,0,9.29468,0.167561,0,14.8479,8.9632,0.0,96.1254,-20.2332,2.51068,-34.7599,-7.63482,-2.69132,-39.8781,371.587,-137.748,37.1406,-1.41655,-6.61492,398.2984689406854
1371,0,9.27649,0.394775,0,13.692,8.99681,0.0,344.591,16.7482,2.50917,-20.6662,0.899639,-13.8435,367.915,-101.401,114.845,-19.1145,-17.3282,-3.19488,398.53816202170435
1372,0,9.25531,0.230106,0,11.0866,13.564,0.0,291.869,-9.92373,2.50533,18.4059,-0.372154,0.23043,146.452,-364.883,-68.7881,17.5768,6.87292,-0.402913,399.1490143015092
1373,0,9.29327,0.183494,0,14.1711,12.1749,0.0,70.0881,21.2091,2.49821,-34.4657,6.22127,-0.151524,127.094,350.865,144.813,32.105,-14.2199,5.84809,400.2866052093299
1374,0,9.27518,0.261839,0,14.2168,12.0915,0.0,2.60891,-11.2993,2.49378,-23.6996,-3.20861,3.08953,392.817,17.899,-78.5693,3.55878,-23.9648,-3.79277,400.9976822333967
1375,0,9.21594,0.327723,0,13.2157,11.8651,0.0,345.077,-10.8732,2.45366,-32.7657,-4.32064,-24.7767,386.738,-103.07,-76.8791,-33.4591,-25.6998,0.467497,407.55442889397875
1376,0,9.20331,0.136075,0,7.80861,11.2663,0.0,270.067,-22.4142,2.41347,-10.2216,-1.17308,9.91917,0.447636,-383.038,-157.988,-10.3343,-8.92908,-4.98535,414.34117681181044
1377,0,9.25256,0.436898,y,23.6134,15.7768,132.923,334.53,7.50891,2.40685,-25.5272,-0.289554,-19.659,374.544,-178.803,50.0543,-30.5516,-15.1698,-3.0309,415.4808151733594
1378,0,9.23827,0.109214,y,22.6622,9.05826,167.502,169.552,24.9241,2.39251,19.8608,-3.65742,4.94301,-372.945,73.3374,175.698,-7.74752,-19.6689,-4.61304,417.9710847603563
1379,Loden_915,9.20497,0.352564,y,20.8968,4.90059,205.464,305.69,4.78174,2.35077,3.96418,6.89411,-0.207323,240.48,-343.247,39.116,2.58445,0.826155,7.43967,425.39253095794146
1380,0,9.26094,0.446606,0,14.4623,7.74919,0.0,177.859,1.33983,2.32778,11.3372,-3.12683,-12.7428,-429.177,16.0411,10.0449,12.5005,-12.3167,-3.57995,429.59386196290023
1381,0,9.24939,0.652928,0,12.7967,10.2352,0.0,17.0464,23.4498,2.3082,-5.95937,-1.78243,0.208864,379.996,116.513,172.405,2.77366,-5.80705,-1.65217,433.23802096872026
1382,0,9.24555,0.659,0,14.4408,9.59133,0.0,137.229,8.31861,2.24088,0.351795,1.54473,-0.970453,-324.136,299.849,64.5629,0.59767,-1.14411,1.45426,446.2532576487808
1383,0,9.28393,0.202998,0,10.8659,19.2537,0.0,50.2713,15.6889,2.21666,-32.2364,-5.92737,19.8639,277.599,334.029,121.992,39.3618,-5.17673,-0.271321,451.12917632834984
1384,0,9.243,0.700999,0,18.2535,7.06536,0.0,144.048,2.73902,2.15316,15.3644,2.25748,3.18699,-375.532,272.364,22.1938,-11.8974,-11.081,2.88249,464.43366958331006
1385,0,9.22799,0.276325,y,17.0183,42.0466,242.739,319.081,-4.90131,2.1521,25.848,6.45409,7.32791,328.686,-281.994,-51.3734,21.4592,18.8037,4.3219,464.6624227498722
1386,0,9.25,0.831,0,8.35949,8.32823,0.0,3.65537,8.07989,2.13851,2.60526,7.00542,-13.1778,462.03,29.5168,65.725,-14.488,1.75812,5.17454,467.61530224315055
1387,0,9.2,1.2,0,14.937,7.56367,0.0,12.1729,22.0866,2.13146,-7.70505,8.70637,-18.9433,424.958,91.6688,176.408,-19.1313,-12.0056,0.80158,469.16198286620437
1388,0,9.24683,0.547733,0,23.7554,11.2484,0.0,156.176,-24.7896,2.11456,-19.2647,-10.6183,-27.8266,-392.753,173.417,-198.286,35.7916,5.97279,2.20219,472.91162227602905
1389,0,9.22853,0.280885,0,21.8119,13.1414,0.0,330.699,24.3498,2.10104,27.4067,-10.2395,12.7419,378.141,-212.209,196.239,27.8062,16.4364,-4.20152,475.9547652591098
1390,0,9.29086,0.46076,0,22.5476,11.1103,0.0,27.5911,-24.6473,2.07736,-7.67521,22.2499,22.3713,387.765,202.642,-200.751,30.562,6.96238,11.1994,481.3802133477106
1391,0,9.24689,0.235646,0,21.8194,19.4391,0.0,220.086,-23.2315,2.07073,1.01727,10.4936,3.39203,-339.513,-285.759,-190.487,-5.11385,-5.59257,8.70976,482.9214817962747
1392,0,9.25494,0.456215,0,10.9511,11.3713,0.0,173.581,3.83671,2.06507,17.3025,0.680434,-2.13972,-480.132,54.016,32.4025,0.201447,-18.18,0.58851,484.24508612298854
1393,0,9.22255,0.482849,0,30.8493,20.2437,0.0,357.829,-5.85171,1.98531,24.8365,11.5199,24.6711,500.714,-18.9846,-51.3542,27.2924,25.2519,9.29906,503.69967410631085
1394,0,9.26355,0.666147,y,34.8241,7.65485,352.919,153.301,-4.59577,1.96927,1.98009,1.11915,-17.9064,-410.522,222.833,-33.6137,18.2106,-11.6322,2.25011,507.80238362438877
1395,0,9.2644,0.36365,0,12.3762,10.6562,0.0,329.117,-5.80198,1.96,-7.90522,16.7195,-21.7836,435.62,-260.543,-51.5768,-21.7458,3.34,19.8366,510.2040816326531
1396,0,9.26947,0.14333,0,25.2758,19.2098,0.0,237.293,-13.7027,1.94415,36.5369,-6.24683,-1.43325,-270.021,-420.491,-121.844,34.7475,-18.716,-6.22682,514.363603631407
1397,0,9.21782,0.393598,y,35.8936,15.2102,199.519,127.944,9.10195,1.93648,19.0127,-3.2979,-3.70189,-313.159,411.469,81.1098,-14.6142,-12.8498,-3.85663,516.400892340742
1398,0,9.21154,0.248815,0,12.2922,12.6176,0.0,322.832,-9.21786,1.93103,-32.2999,-7.76169,-24.5188,407.337,-308.825,-82.9552,-40.8902,-10.8317,-3.92516,517.858345028301
1399,0,9.27384,0.371856,0,8.47522,8.59202,0.0,298.313,-19.4022,1.9252,-38.1003,-0.871058,-9.20749,232.365,-431.32,-172.552,-38.7571,-10.4224,2.20661,519.4265530853937
1400,0,9.23822,0.493017,0,11.086,16.5646,0.0,307.873,1.25379,1.90881,-54.9096,-2.0075,-6.12455,321.547,-413.441,11.4632,-47.2651,-28.8813,-2.10681,523.8866099821355
1401,0,9.245,0.714,0,9.78162,11.5797,0.0,99.1615,5.20596,1.8522,-32.6235,-3.38864,-7.80581,-85.6067,530.812,48.9882,33.773,-2.29308,-4.11483,539.8984990821725
1402,0,9.21439,0.239286,0,14.1824,12.7615,0.0,90.8284,-22.4945,1.8286,-22.7677,11.9,3.89429,-7.30451,505.207,-209.228,23.5317,8.71818,9.81995,546.8664552116372
1403,0,9.25107,0.714065,0,12.7364,9.64703,0.0,16.9386,22.5102,1.81662,8.59742,-7.23687,11.9402,486.471,148.159,210.748,10.9087,11.7105,-1.51792,550.4728561834617
1404,0,9.21272,0.693145,y,47.9551,15.1335,350.21,103.662,2.95943,1.81221,-35.665,4.02637,-3.2391,-127.159,549.527,23.1183,38.0507,0.530106,4.27298,551.8124279195016
1405,0,9.2,0.5,0,15.7359,8.33189,0.0,16.0357,-25.3439,1.73565,13.6949,-6.03487,1.44075,500.439,143.836,-246.622,-4.99894,12.875,-6.07691,576.1530262437705
1406,0,9.26825,0.219053,0,12.6562,7.76805,0.0,75.1225,-10.0867,1.72163,-7.12706,2.7312,3.05793,146.829,552.696,-101.729,8.32458,1.57933,2.73958,580.8448969871575
1407,0,9.25586,0.361517,0,7.99442,7.90568,0.0,348.988,-24.0767,1.693,8.46091,2.22171,-7.50223,529.35,-103.009,-240.969,-4.46792,9.20488,5.05707,590.6674542232723
1408,NGC_2184,9.24377,0.255098,0,4.81018,4.46607,0.0,209.61,-10.8892,1.6853,-5.35743,2.2691,27.3611,-506.59,-287.9,-112.093,-27.0587,-8.91957,-2.92586,593.3661662611997
1409,0,9.24432,0.492461,0,17.259,9.1408,0.0,114.041,21.429,1.64141,-15.3554,5.94628,-16.8587,-231.039,517.92,222.581,21.6856,-10.2783,-0.765413,609.2323063707422
1410,0,9.26966,0.240728,0,24.3783,5.51525,0.0,54.9208,17.3901,1.63736,-4.32183,-0.654293,-2.96248,334.954,476.96,182.536,2.17198,-4.81657,-1.53703,610.7392387746128
1411,0,9.26602,0.22858,0,30.087,10.7704,0.0,53.9017,-19.827,1.61488,-22.2386,15.7385,18.1434,343.213,470.692,-210.036,31.3612,5.38378,8.60604,619.2410581591201
1412,0,9.27549,0.22725,0,21.4487,7.57826,0.0,284.683,-27.8261,1.60966,-41.7325,6.5748,1.80667,139.261,-531.473,-289.993,-39.9953,-15.3787,5.01982,621.2492079072598
1413,0,9.27746,0.262672,0,20.3405,16.2348,0.0,284.112,-3.54563,1.60785,45.0852,-5.64328,1.31507,151.347,-602.026,-38.4634,44.252,10.0953,-5.63334,621.9485648536865
1414,0,9.28018,0.292577,0,22.9633,6.9424,0.0,314.533,19.9036,1.60597,-35.868,2.45995,-20.98,410.61,-417.36,211.983,-40.0611,-9.95148,-5.01958,622.6766377952266
1415,0,9.23472,0.329374,y,72.0078,15.3458,350.509,335.744,-15.9023,1.57019,-27.1005,-15.5345,-25.6888,570.653,-257.911,-180.867,-43.191,-11.1576,-6.68622,636.8656022519568
1416,0,9.27332,0.289974,y,51.6736,20.4262,417.329,256.748,-13.2625,1.55152,-30.9513,13.1239,17.0378,-138.237,-577.481,-139.187,-34.5017,-7.95649,9.96642,644.529235846138
1417,0,9.26129,0.35137,0,23.7281,11.7229,0.0,278.909,-20.1319,1.51165,-9.14097,-14.6194,-2.86218,96.1891,-613.619,-227.687,-10.5453,6.3692,-13.1154,661.5287930407171
1418,0,9.22348,0.29376,0,12.0445,12.4845,0.0,178.68,16.6762,1.5055,17.9103,3.97183,9.94065,-636.127,14.6591,190.61,-8.99372,-18.3633,6.82423,664.2311524410494
1419,0,9.28717,0.456928,0,14.9563,17.9609,0.0,298.488,2.19467,1.50521,16.0972,3.71794,-3.65789,316.651,-583.49,25.4416,13.3714,11.6847,3.8718,664.359125969134
1420,0,9.24667,0.190567,0,25.9156,12.7239,0.0,201.5,14.6575,1.50008,36.7327,-20.1175,-20.9379,-600.062,-236.37,168.686,28.2245,-29.3264,-25.3133,666.6311130073062
1421,0,9.246,1.156,0,12.9858,5.88565,0.0,24.1096,11.7844,1.49376,6.87299,5.11698,2.61719,598.174,267.697,136.722,-1.34497,6.86507,5.54856,669.4515852613539
1422,0,9.29318,0.285144,0,15.2699,11.2202,0.0,311.15,-10.911,1.47817,20.8209,-3.94749,-0.91433,437.12,-500.198,-128.053,15.3825,15.6795,-3.79712,676.5121738365682
1423,0,9.21568,0.267234,0,16.5272,13.2258,0.0,323.278,-19.8442,1.47726,-48.6019,-22.8191,-22.7647,510.369,-380.723,-229.792,-53.4765,-21.8651,-13.9626,676.9289089259846
1424,0,9.29894,0.479349,0,16.9748,10.0522,0.0,170.117,1.66364,1.47296,21.8427,1.96914,-10.7812,-668.547,116.482,19.7099,7.03747,-24.1606,1.70843,678.9050619161416
1425,0,9.20001,0.3,0,19.2976,18.3262,0.0,272.262,24.5688,1.47123,-23.2643,-22.275,0.0,24.3999,-617.682,282.61,-24.9257,-11.0619,-22.0252,679.7033774460825
1426,0,9.2609,0.368269,0,26.2968,6.54258,0.0,324.757,13.0061,1.46478,-24.1581,12.4524,-5.18704,543.266,-383.836,153.644,-20.6353,-15.3473,11.052,682.6963776130204
1427,0,9.24456,0.617467,0,18.9722,23.5404,0.0,354.742,8.32128,1.45786,31.889,-17.8856,42.5955,675.861,-62.2012,99.2717,48.6203,28.6831,-12.0434,685.9369212407228
1428,0,9.26126,0.459475,0,21.712,17.2409,0.0,333.505,-22.4496,1.45313,-15.1664,-16.3451,-14.1004,569.218,-283.736,-262.791,-24.5559,-5.10227,-9.91781,688.1696751150964
1429,0,9.2442,0.540863,0,23.0901,25.2353,0.0,113.302,19.6837,1.44263,-30.9508,0.587449,-21.6034,-258.182,599.438,233.482,37.8234,-6.47221,-7.15175,693.178431059939
1430,0,9.2,0.3,0,30.2042,12.68,0.0,276.491,8.17135,1.44262,4.9032,-0.893598,10.7331,77.5607,-681.746,98.5246,6.57557,-10.3241,0.613151,693.1832360566192
1431,0,9.2179,0.380856,0,30.4389,11.0629,0.0,132.282,20.3627,1.43498,-15.5026,8.94376,-41.5589,-439.546,483.353,242.485,40.8095,-21.043,-6.22529,696.873824025422
1432,0,9.25039,0.36071,0,27.4059,8.3603,0.0,137.272,-6.32104,1.42312,-19.4788,10.6853,21.0057,-513.043,473.882,-77.3649,-3.02098,29.9767,8.53204,702.6814323458317
1433,0,9.2,0.5,0,12.2391,16.3064,0.0,52.2242,-18.9827,1.42309,-13.9666,15.8833,-10.8602,407.044,525.216,-228.575,9.31601,-13.1767,20.4572,702.6962454939604
1434,0,9.25701,0.390593,0,8.17034,20.5418,0.0,46.5113,-19.6592,1.42079,-17.9066,-13.7811,7.72359,456.151,480.872,-236.786,15.387,-10.9969,-16.1697,703.8337826138979
1435,0,9.23182,0.975865,0,14.5521,11.7742,0.0,6.90408,5.84586,1.408,-18.6694,17.7854,-65.1738,701.409,84.9305,72.3383,-65.3684,-27.3662,11.5541,710.2272727272727
1436,0,9.24091,0.53441,0,12.4028,11.4571,0.0,55.1106,9.81704,1.40775,-41.6384,-1.11878,40.4799,400.367,574.14,121.117,58.2825,9.32362,5.94411,710.3534008169063
1437,0,9.20001,0.5,0,29.0392,15.2551,0.0,16.9204,-13.3355,1.4043,-17.5382,21.0222,29.5224,662.904,201.664,-164.248,38.1667,-7.31689,14.1574,712.0985544399344
1438,0,9.24774,0.510921,0,11.563,7.23852,0.0,92.1838,7.05206,1.40385,-53.7213,4.92518,-1.69886,-26.9386,706.423,87.453,53.4552,-0.282997,4.60047,712.3268155429711
1439,0,9.20031,0.364914,y,49.174,18.5021,219.437,276.257,0.09294,1.40321,0.341741,0.33645,-2.11641,79.2671,-700.807,3.38457,0.10431,1.03209,0.172389,712.6517057318576
1440,0,9.2381,0.31576,0,17.6291,9.79592,0.0,47.5365,-4.2512,1.40201,-26.2264,12.6408,18.8449,480.213,524.732,-52.8737,32.7964,-2.7068,11.0184,713.2616743104543
1441,0,9.246,0.244059,0,16.7242,13.0179,0.0,2.37627,-14.4444,1.4007,-17.8763,-13.4194,-34.0281,690.768,28.6652,-178.083,-36.4469,-20.5494,-5.16899,713.9287499107589
1442,0,9.25995,0.223851,0,13.5824,9.39124,0.0,235.202,-13.4019,1.39802,-7.54385,17.2452,33.2906,-397.098,-571.382,-165.792,-27.4573,-26.1717,9.07289,715.2973491080242
1443,0,9.24234,0.585947,0,11.7466,9.11925,0.0,95.6722,-0.608178,1.39546,-4.32158,7.9229,-26.9985,-70.8239,713.061,-7.60646,7.16829,-26.9468,8.41093,716.609576770384
1444,0,9.24722,0.736337,0,20.9511,40.4084,0.0,108.202,7.22378,1.39411,1.86641,18.6568,-15.2909,-222.29,676.003,90.1976,3.7919,-17.6173,17.0198,717.3035126353013
1445,0,9.22468,0.542853,0,11.0189,11.0895,0.0,294.076,-1.28633,1.39075,14.7406,-1.43615,-2.76665,293.254,-656.318,-16.1415,13.0158,8.95093,-1.44056,719.0364911019235
1446,0,9.2,0.5,0,23.558,9.81689,0.0,3.43754,-14.7374,1.38902,-10.9593,20.0972,42.5056,694.993,41.7472,-183.143,47.9205,-8.50316,9.0312,719.9320384155736
1447,0,9.21157,0.366579,0,13.9343,13.9057,0.0,146.919,5.84637,1.38354,20.9107,2.54599,-7.7598,-602.468,392.461,73.6237,-4.69482,-22.142,1.70467,722.7835841392371
1448,0,9.2,0.5,0,14.7171,16.2987,0.0,77.6965,-9.51716,1.37937,-38.2955,12.3928,15.6605,152.357,698.57,-119.869,42.7296,9.02277,10.0294,724.9686451060992
1449,0,9.22143,0.291734,0,15.255,14.9238,0.0,212.775,-1.65411,1.37834,21.817,6.55692,16.9518,-609.76,-392.585,-20.9424,-2.49879,-28.4936,6.30186,725.5103965639829
1450,0,9.24548,1.08604,0,15.1971,10.6809,0.0,88.9493,2.22808,1.37526,12.5474,-1.88954,-24.6281,13.3241,726.464,28.2692,-13.2836,-24.8533,-2.9122,727.1352326105609
1451,0,9.246,0.749,0,18.8546,14.3802,0.0,4.57949,12.1521,1.37092,-53.2572,7.26774,-11.6871,710.818,56.9349,153.552,-8.71051,-58.802,5.34663,729.4371662824965
1452,0,9.2,0.799999,0,24.5503,8.48016,0.0,347.04,0.51644,1.3706,-29.2898,-1.11186,24.9,710.991,-163.622,6.57627,18.094,-34.9631,-0.917433,729.6074711805048
1453,0,9.2,0.799999,0,16.9595,11.2218,0.0,320.32,-2.2607,1.3578,-34.2538,-3.96385,-25.4903,566.375,-469.879,-29.0517,-42.7604,-10.4863,-3.16303,736.4854912358227
1454,0,9.29999,0.5,0,12.6752,23.4545,0.0,2.95206,-3.43717,1.35106,-25.9906,-9.2508,-18.162,737.849,38.0499,-44.3755,-17.6947,-28.088,-8.49425,740.1595784051042
1455,0,9.26294,0.437912,y,29.1482,6.91746,143.582,74.5719,1.89609,1.34846,22.4754,2.51583,-10.7536,216.22,728.017,23.1881,-24.0394,-2.93316,2.05917,741.5866989009686
1456,0,9.26339,0.311005,0,28.81,23.9486,0.0,95.7764,-22.1063,1.34097,-69.0836,-21.7514,4.429,-69.537,687.398,-280.636,72.8547,2.90657,-22.9689,745.7288380798974
1457,0,9.2467,0.592262,0,25.5914,13.215,0.0,86.6878,-0.586296,1.34088,-41.5508,2.56708,7.97448,43.0861,744.495,-7.63128,42.2434,5.75068,2.52941,745.7788914742557
1458,0,9.25205,0.884337,0,14.3027,17.5018,0.0,106.635,0.431903,1.33994,9.96986,4.15654,-13.4093,-213.647,715.048,5.62568,-6.25845,-16.2163,4.23684,746.3020732271594
1459,0,9.26459,0.60569,y,29.1537,14.9289,337.757,97.984,-3.15095,1.33818,-52.3935,2.46378,-24.256,-95.5685,765.967,-47.0772,56.6236,-20.7824,4.77165,747.2836240266631
1460,0,9.21002,0.480759,0,14.8085,8.00587,0.0,310.229,2.71958,1.3318,-38.2562,-0.823114,-12.2979,484.394,-572.614,35.6268,-37.6387,-15.4324,-1.35932,750.8634930169694
1461,0,9.22214,0.0127265,0,30.6688,14.5305,0.0,282.235,-14.7486,1.3208,-45.7394,8.254,8.51522,155.159,-715.539,-192.745,-42.6656,-20.0193,5.76605,757.1168988491823
