RAdeg,DEdeg,2MASS,EPIC,D17-Prot,D17-P,Prot,P,dCMD,eCMD,RVel,e_RVel,epsi,gmag,b-r,Teff,Gaia,SFlag,bp_rp,bp_g,g_rp,distance,x,y,z,u,v,w
128.324921,19.275764,2MASS J08331799+1916328,211936741,2.3,P,2.3,P,-0.657278,0.019164,0,0,0.4,16.816,2.985,3374.5,662805061132155008,YNY-Y,2.985033989,1.698913574,1.286120415,,,,,,,
130.800171,18.695858,2MASS J08431205+1841451,211897893,0.4,2,0.4,2,0.363287,0.040488,0,0,0.48,18.05,3.046,3191.87,660933310088402688,YYY-Y,3.046455383,1.732667923,1.31378746,,,,,,,
129.465836,19.414919,2MASS J08375180+1924538,211946055,17.48,2,17.48,2,0.246967,0.00197,0.31,1.12,0,12.637,1.177,4878.05,661277186647511936,NYYYY,1.176949501,0.522941589,0.654007912,,,,,,,
131.285583,19.152279,2MASS J08450855+1909082,211928526,1.8,2,1.8,2,0.376281,0.042548,0,0,0.33,17.665,2.932,3273.95,661066664527946112,YYY-Y,2.932289124,1.627782822,1.304506302,,,,,,,
130.757767,19.901262,2MASS J08430187+1954046,211977997,0.98,2,0.98,2,0.175626,0.06027,0,0,0.57,18.171,3.134,3183.26,661353770206306560,YYY-Y,3.134078979,1.80260849,1.33147049,,,,,,,
130.398712,18.743048,2MASS J08413569+1844350,211901114,8.61,2,8.61,2,-0.157748,0.011016,0,0,0.22,15.977,2.575,3517.2,660981349298550272,YYY-Y,2.575240135,1.398938179,1.176301956,,,,,,,
131.464233,19.424236,2MASS J08455142+1925273,211946708,21.47,2,21.47,2,-0.192107,0.007425,0,0,0.27,15.769,2.503,3554.29,661078896595610240,YYY-Y,2.502764702,1.343547821,1.159216881,,,,,,,
128.28215,18.754368,2MASS J08330772+1845158,211901894,1.67,2,1.67,2,0.377307,0.047851,0,0,0.36,17.416,2.86,3299.29,662635083506980992,NYY-Y,2.860174179,1.60525322,1.254920959,,,,,,,
130.37793,18.871876,2MASS J08413071+1852188,211909748,2.43,D,2.43,D,-0.093199,0.011744,-10.49,10.16,0,12.528,1.251,4725.98,660995230632845184,YYYNN,,,,,,,,,,
129.035995,18.747473,2MASS J08360865+1844509,211901402,14.66,2,14.66,2,-0.036651,0.004465,0,0,0,14.254,1.866,3919.9,659714024708794240,YYY-Y,1.865837097,0.924600601,0.941236496,,,,,,,
130.623657,19.331263,2MASS J08422968+1919526,211940389,1.18,S,1.18,S,0.207768,0.044926,0,0,0.48,18.206,3.135,3205.45,661228739416624384,YYY-Y,3.134899139,1.804170609,1.330728531,,,,,,,
128.518158,20.575104,2MASS J08340436+2034304,0,10.74,K,10.74,K,-0.050186,0.002941,0.28,1.01,0,12.512,1.232,4762.35,664594585026149504,YY-YY,1.232405663,0.553380013,0.67902565,,,,,,,
129.863617,20.733088,2MASS J08392728+2043591,212028729,0.51,2,0.51,2,1.32563,0.118478,0,0,0.88,18.867,3.005,3077.1,664505898245002496,YNY-Y,3.004461288,1.59692955,1.407531738,,,,,,,
131.071106,18.736599,2MASS J08441707+1844119,211900700,10.85,K,10.85,K,-0.004362,0.00186,-1.98,0.71,0,12.078,1.078,5105.37,660944717521395840,YYYYY,1.07766819,0.47205162,0.60561657,,,,,,,
129.29953,20.679829,2MASS J08371189+2040474,212025613,11.3,2,11.3,2,0.138423,0.013964,0,0,0.24,15.886,2.427,3513.1,664608638159278080,YYY-Y,2.427055359,1.292212486,1.134842873,,,,,,,
131.360962,19.236868,2MASS J08452664+1914128,211934092,1.03,2,1.03,2,-0.781075,0.023071,0,0,0.6,17.107,3.104,3341.17,661068932271565696,YNY-Y,3.10447979,1.795230865,1.309248924,,,,,,,
129.877716,17.980911,2MASS J08393066+1758513,211847321,0.56,2,0.56,2,0.424167,0.037369,0,0,0.41,17.49,2.868,3291.71,659380666527013248,YYY-Y,2.868192673,1.585540771,1.282651901,,,,,,,
131.508118,20.534187,2MASS J08460196+2032032,212016828,0.59,2,0.59,2,2.23504,0.118691,0,0,0.69,18.659,2.689,3100.32,661775845232285312,YYY-Y,2.689125061,1.317077637,1.372047424,,,,,,,
130.547882,19.277006,2MASS J08421149+1916374,211936827,7.97,K,7.97,K,-0.066903,0.00236,-1.35,0.47,0,11.928,1.053,5167.1,661222279785743616,YYYYY,1.052639961,0.459160805,0.593479156,,,,,,,
130.334732,18.961922,2MASS J08412034+1857430,211915785,3.13,2,3.13,2,-0.082259,0.021574,0,0,0,17.103,2.903,3322.63,661004713920630656,YYY-Y,2.902584076,1.636762619,1.265821457,,,,,,,
129.96933,20.51289,2MASS J08395265+2030464,212015538,0.9,2,0.9,2,-0.109933,0.016023,0,0,0.28,16.243,2.669,3474.22,664446666352164224,YYY-Y,2.668972969,1.461410522,1.207562447,,,,,,,
130.977783,18.893589,2MASS J08435468+1853369,211911179,10.47,K,10.47,K,0.021748,0.001281,-1.68,0.85,0,12.399,1.173,4886.7,660962863759344768,YYYYY,1.17294693,0.520752907,0.652194023,,,,,,,
129.72583,19.862375,2MASS J08385421+1951446,211975504,0.44,S,0.44,S,0.64221,0.079843,0,0,0.83,18.454,3.083,3121.26,664316644805338624,YNY-Y,3.082471848,1.713911057,1.368560791,,,,,,,
129.215088,18.838686,2MASS J08365163+1850193,211907530,2.06,2,2.06,2,-0.121345,0.03168,0,0,0.6,17.478,3.021,3273.94,659719419187699712,YYY-Y,3.021209717,1.729234695,1.291975021,,,,,,,
131.055145,18.819828,2MASS J08441324+1849114,211906287,12.94,K,12.94,K,0.015326,0.002417,0,0,0.3,13.658,1.619,4161.62,660958671871347584,NYY-Y,1.619409561,0.769908905,0.849500656,,,,,,,
128.391418,20.073776,2MASS J08333395+2004257,211988831,14.59,2,14.59,2,0.031413,0.00832,0,0,0.34,16.179,2.582,3491.57,663063068408290944,YYY-Y,2.581723213,1.407958984,1.173764229,,,,,,,
129.302521,20.54483,2MASS J08371261+2032414,212017486,13.98,2,13.98,2,0.012957,0.004295,0,0,0,14.145,1.806,3971.75,664417494934591488,YYY-Y,1.806147575,0.88330555,0.922842026,,,,,,,
128.946747,18.141657,2MASS J08354723+1808300,0,2.12,P,2.12,P,-0.270858,0.02962,0,0,0.33,16.53,2.788,3412.21,659550884671134336,YY--Y,2.788426399,1.558765411,1.229660988,,,,,,,
129.919128,18.616314,2MASS J08394060+1836588,211892510,1.42,2,1.42,2,-0.550545,0.037757,0,0,0.57,17.083,3.031,3340.33,659485807326329600,YNN-Y,3.031220436,1.723733902,1.307486534,,,,,,,
130.344055,18.933887,2MASS J08412258+1856021,211913977,11.16,D,11.16,D,0.073153,0.002302,-0.92,0.89,0,12.662,1.241,4745.15,661004400386393984,YYYYY,1.241000175,0.557941437,0.683058739,,,,,,,
130.879364,18.548531,2MASS J08433106+1832548,211887839,12.94,K,12.94,K,-0.183114,0.00197,0,0,0.79,13.456,1.618,4163.58,660918127380096640,NYY-Y,1.617732048,0.768820763,0.848911285,,,,,,,
128.985413,20.618603,2MASS J08355651+2037070,212021901,1.22,2,1.22,2,-0.117015,0.079315,0,0,0.76,18.297,3.232,3120.5,664604549350339200,YYY-Y,3.231483459,1.880893707,1.350589752,,,,,,,
129.455475,19.962887,2MASS J08374932+1957464,211981954,0.28,2,0.28,2,0.80165,0.137703,0,0,0.68,18.636,3.089,3140.44,664311250327154432,YNN-Y,3.08914566,1.674833298,1.414312363,,,,,,,
130.080017,18.634043,2MASS J08401921+1838025,211893704,0.78,2,0.78,2,1.55944,0.09413,0,0,0.68,18.636,2.872,3131.52,659488826687020672,YNY-Y,2.871490479,1.429380417,1.442110062,,,,,,,
129.018463,19.920284,2MASS J08360445+1955131,211979237,15.82,2,15.82,2,-0.040717,0.003499,0,0,0.01,14.089,1.805,3972.38,664353379662996224,YYY-Y,1.805430412,0.868144035,0.937286377,,,,,,,
128.728912,21.648481,2MASS J08345495+2138545,0,3.05,P,3.05,P,-0.048993,0.02392,0,0,0.59,17.279,2.943,3328.02,665555175934680320,YY--Y,2.942947388,1.669525146,1.273422241,,,,,,,
128.203217,18.67798,2MASS J08324878+1840408,211896670,6.96,2,6.96,2,-0.751168,0.018094,0,0,0.41,16.39,2.89,3486.18,662632987562951808,YNY-Y,2.890097618,1.628587723,1.261509895,,,,,,,
128.273209,18.930185,2MASS J08330558+1855487,211913733,12.63,2,12.63,2,-0.364632,0.009265,0,0,0.35,15.866,2.625,3538.98,662655183953995392,YYY-Y,2.624994278,1.436869621,1.188124657,,,,,,,
129.013519,20.837692,2MASS J08360325+2050157,212035051,1.88,2,1.88,2,0.230162,0.040291,0,0,0.65,17.818,3.018,3216.55,664625714949149312,YYY-Y,3.018003464,1.703742981,1.314260483,,,,,,,
129.599396,20.728016,2MASS J08382386+2043409,212028430,15.33,2,15.33,2,-0.025238,0.003544,0,0,0,14.257,1.862,3922.93,664513049366544256,YYY-Y,1.86221981,0.917419434,0.944800377,,,,,,,
130.292343,19.203682,2MASS J08411017+1912133,211931872,5.14,2,5.14,2,0.286486,0.080189,0,0,0.44,18.218,3.117,3163.84,661200663212002304,YYY-Y,3.116891861,1.747106552,1.369785309,,,,,,,
130.044174,20.347355,2MASS J08401061+2020505,212005551,0.26,2,0.26,2,2.63104,0.233582,0,0,1.41,19.002,2.674,3028.43,664429585265395328,YNY-Y,2.674337387,1.197984695,1.476352692,,,,,,,
130.890594,19.406876,2MASS J08433375+1924248,211945502,0.69,2,0.69,2,-0.615749,0.017367,0,0,2.87,17.387,3.136,3233.55,661133425500359040,NNY-Y,3.136041641,1.76994133,1.366100311,,,,,,,
128.935852,18.96063,2MASS J08354461+1857383,211915709,1.56,2,1.56,2,-0.403539,0.053402,0,0,0.62,17.514,3.113,3247.4,659738179604773248,YNY-Y,3.113111496,1.810592651,1.302518845,,,,,,,
129.359909,19.48687,2MASS J08372639+1929128,211950941,12.22,K,12.22,K,0.00077,0.002263,-1.11,3.15,0,13.371,1.515,4292.31,664281018054115968,YYYYY,1.514719009,0.712916374,0.801802635,,,,,,,
131.186676,19.406143,2MASS J08444481+1924222,211945445,20.88,2,20.88,2,-0.587485,0.00959,0,0,0.95,16.137,2.767,3504.51,661121949347800064,YNY-Y,2.76729393,1.535469055,1.231824875,,,,,,,
129.244339,18.831165,2MASS J08365865+1849522,211907026,1,2,1,2,0,0.002062,0,0,0,0,0,0,0,--Y-Y,,,,,,,,,,
130.467834,18.051886,2MASS J08415228+1803067,0,15.52,K,15.52,K,-0.009441,0.002371,0,0,0,14.349,1.897,3881.31,659393929386140288,YY--Y,1.897286415,0.941301346,0.955985069,,,,,,,
128.306122,20.550314,2MASS J08331348+2033012,212017838,0.67,2,0.67,2,-0.541951,0.010847,0,0,0.37,16.309,2.804,3465.17,664634820279791488,YNY-Y,2.804161072,1.572706223,1.231454849,,,,,,,
130.402084,20.567863,2MASS J08413651+2034043,212018903,6.17,2,6.17,2,-0.121269,0.014591,0,0,0.28,17.168,2.932,3331.94,664461853356491264,NYY-Y,2.932433128,1.656730652,1.275702477,,,,,,,
131.151642,19.288267,2MASS J08443640+1917178,211937592,0.21,2,0.21,2,0.123284,0.113568,0,0,0.79,18.855,3.356,3072.82,661116241335005056,YYY-Y,3.356334686,1.996210098,1.360124588,,,,,,,
132.204712,20.22423,2MASS J08484913+2013272,211998192,19.27,2,19.27,2,0.023775,0.003087,0,0,0.11,15.156,2.195,3690.73,661573608108602752,YYY-Y,2.194579124,1.132669449,1.061909676,,,,,,,
132.098236,19.836596,2MASS J08482358+1950118,211973760,13.18,2,13.18,2,-0.053397,0.008812,0,0,0.28,16.57,2.74,3403.18,661488052360088704,YYY-Y,2.739658356,1.517848969,1.221809387,,,,,,,
129.093353,20.118599,2MASS J08362242+2007070,211991662,2.32,2,2.32,2,0.537196,0.047751,0,0,0.39,17.401,2.808,3301.14,664365852247875840,YYY-Y,2.808044434,1.537034988,1.271009445,,,,,,,
130.293854,19.935202,2MASS J08411053+1956068,211980169,10.02,2,10.02,2,-0.683142,0.00658,0,0,0.3,15.723,2.684,3558.23,661401431460014720,YNN-Y,2.68453598,1.476726532,1.207809448,,,,,,,
128.309982,19.076782,2MASS J08331440+1904365,211923569,15.57,2,15.57,2,0.087152,0.005743,0,0,0.19,15.47,2.284,3623.15,662661540505500160,YYY-Y,2.284500122,1.195677757,1.088822365,,,,,,,
130.322845,20.542505,2MASS J08411749+2032331,212017328,15.03,2,15.03,2,-0.059968,0.018857,0,0,0.35,17.092,2.893,3334.75,664461578478588672,YYY-Y,2.893169403,1.627271652,1.265897751,,,,,,,
128.362488,19.341326,2MASS J08332700+1920288,211941071,15.74,2,15.74,2,-0.429825,0.005108,0,0,1.32,14.703,2.195,3703.19,662807019637235840,YNY-Y,2.194627762,1.121730804,1.072896957,,,,,,,
129.066574,20.553108,2MASS J08361599+2033113,212018005,13.36,2,13.36,2,0.034306,0.004789,0,0,0,14.103,1.786,3990.3,664600907218072064,YYY-Y,1.78567791,0.868577003,0.917100906,,,,,,,
129.634659,18.781342,2MASS J08383233+1846529,211903709,13.6,2,13.6,2,0.143338,0.013533,0,0,0.21,16.125,2.51,3489.86,659691656519169920,YYY-Y,2.510368347,1.353357315,1.157011032,,,,,,,
131.358246,20.427376,2MASS J08452599+2025386,212010383,14.52,2,14.52,2,-0.129315,0.00272,0,0,0.16,13.661,1.68,4094.19,661768771422658688,YYY-Y,1.680433273,0.806342125,0.874091148,,,,,,,
130.184967,18.65653,2MASS J08404440+1839236,0,10.69,K,10.69,K,0.039308,0.003362,-0.57,1.59,0,12.637,1.243,4741.17,659489518178180864,YY--N,1.242955208,0.553163528,0.689791679,,,,,,,
130.802704,19.574711,2MASS J08431266+1934290,211956610,2.11,2,2.11,2,-0.088772,0.021596,0,0,0.45,17.411,2.993,3286.4,661327248785037184,YYY-Y,2.992660522,1.70680809,1.285852432,,,,,,,
128.251648,20.719534,2MASS J08330040+2043103,212027909,14.59,2,14.59,2,-0.669869,0.010177,0,0,6.52,15.742,2.686,3350.16,664652820486153984,-NY-Y,2.685934067,1.450388908,1.235545158,,,,,,,
131.337723,18.82576,2MASS J08452106+1849328,211906671,0.63,2,0.63,2,1.13376,0.056302,0,0,0,18.441,2.938,3152.24,660950593036567296,NYY-Y,2.93747139,1.590229034,1.347242355,,,,,,,
131.637634,18.906719,2MASS J08463304+1854242,0,14.23,K,14.23,K,-0.013186,0.0025,0,0.91,0,12.885,1.329,4580.92,660295357121694080,YY--Y,1.328457832,0.6055336,0.722924232,,,,,,,
131.366394,21.653557,2MASS J08452795+2139129,212080687,4.82,K,4.82,K,0.124418,0.001628,-1.26,0.43,0,10.407,0.713,6164.63,665004702861616256,YYYYY,0.712524414,0.286659241,0.425865173,,,,,,,
132.143768,19.932632,2MASS J08483451+1955575,211980019,25.7,2,25.7,2,-0.284001,0.005852,0,0,0.36,15.45,2.423,3755.71,661497638727087488,YYN-Y,2.42264843,1.284241676,1.138406754,,,,,,,
128.217606,19.976639,2MASS J08325224+1958359,211982810,11.23,K,11.23,K,0.000788,0.001789,-0.3,0.98,0,12.736,1.283,4664.27,663055818503513088,YYYYY,1.282836914,0.580306053,0.702530861,,,,,,,
129.877945,18.948151,2MASS J08393071+1856534,211914889,1.04,2,1.04,2,0.497338,0.045095,0,0,0.33,17.859,2.953,3235.44,659689109602230272,YYY-Y,2.953037262,1.635631561,1.317405701,,,,,,,
130.57309,17.987476,2MASS J08421754+1759148,211847798,19.02,2,19.02,2,-0.158981,0.018696,0,0,0.26,16.676,2.799,3394.38,658641996575437440,YYY-Y,2.799209595,1.562812805,1.23639679,,,,,,,
131.267548,20.357679,2MASS J08450423+2021279,212006227,3.74,K,3.74,K,0.086355,0.00114,-2.27,0.7,0.09,10.244,0.691,6235.65,661766778557840000,YYYNY,0.691418648,0.279618263,0.411800385,,,,,,,
128.944885,19.870926,2MASS J08354678+1952154,211976081,14.88,2,14.88,2,-0.174427,0.004031,0,0,0,14,1.821,3958.92,664352761187716352,NYY-Y,1.820528984,0.892537117,0.927991867,,,,,,,
129.570648,20.309788,2MASS J08381696+2018353,212003318,2.78,2,2.78,2,-0.34773,0.030746,0,0,5.46,17.646,3.134,3111.48,664395539061883904,-YY-Y,3.13381958,1.495904922,1.637914658,,,,,,,
129.898804,21.739281,2MASS J08393572+2144214,212085291,0.69,2,0.69,2,0.687087,0.153558,0,0,1.14,18.881,3.182,3104.26,665149662302408576,NYY-Y,3.182172775,1.79325676,1.388916016,,,,,,,
128.966949,20.266325,2MASS J08355207+2015588,212000760,0.39,2,0.39,2,0.98933,0.100802,0,0,7.22,18.927,3.119,3118.72,664382959101502592,-NY-Y,,,,,,,,,,
130.42395,20.319004,2MASS J08414176+2019084,212003867,0.22,S,0.22,S,0.493076,0.089776,0,0,0.33,18.628,3.169,3109.73,661429292911672320,YNY-Y,3.168741226,1.742204666,1.42653656,,,,,,,
129.529816,17.782421,2MASS J08380716+1746567,211832848,0.9,2,0.9,2,-0.34845,0.016475,0,0,0.31,15.748,2.557,3562.46,659329126920001408,YYY-Y,2.557200432,1.383695602,1.173504829,,,,,,,
129.858917,18.804733,2MASS J08392615+1848171,211905265,0.81,2,0.81,2,-0.375836,0.059086,0,0,0.75,18.201,3.283,3188.26,659685540485811072,YNY-Y,3.282785416,1.917844772,1.364940643,,,,,,,
127.874451,20.410414,2MASS J08312987+2024375,212009427,1.55,P,1.55,P,-0.683842,0.006441,0,0,0.14,14.001,2.029,3792.76,663140171661012480,YNY-Y,2.028490067,1.023490906,1.004999161,,,,,,,
129.735809,20.857723,2MASS J08385660+2051278,212036187,0.77,2,0.77,2,-0.933645,0.033012,0,0,0.41,17.281,3.187,3307.15,664520294975172608,YNY-Y,3.18701458,1.864088058,1.322926521,,,,,,,
129.264374,19.178093,2MASS J08370346+1910412,211930233,19.02,2,19.02,2,0.03744,0.002195,-6.18,9.18,0,13.163,1.422,4426.69,659763880689114240,YYYNY,1.421666145,0.657582283,0.764083862,,,,,,,
128.347839,20.300907,2MASS J08332349+2018033,212002808,0.33,2,0.33,2,-0.146254,0.064531,0,0,0.71,18.469,3.301,3148.13,663082653459050752,YYY-Y,3.30134201,1.921409607,1.379932404,,,,,,,
128.262039,18.682629,2MASS J08330290+1840575,211896979,13.3,2,13.3,2,-0.031469,0.00186,3.78,1.28,0,12.985,1.372,4506.87,662632540886348928,YYYNY,1.371748924,0.631456375,0.740292549,,,,,,,
132.007248,18.677113,2MASS J08480173+1840377,211896596,5.85,K,5.85,K,-0.840453,0.001421,0,0,0,10.246,0.856,5708.79,660225916090501376,YNY-N,0.855911255,0.359607697,0.496303558,,,,,,,
129.443329,19.599304,2MASS J08374641+1935575,211958260,9.5,D,9.5,D,-0.050397,0.002915,-1.01,1.7,0,12.092,1.096,5060.73,664283522018090496,YYYYY,1.096269608,0.481778145,0.614491463,,,,,,,
131.953583,18.605425,2MASS J08474886+1836196,211891774,0.59,2,0.59,2,-0.652964,0.018544,0,0,0.3,16.733,2.96,3390.72,660225160176260992,YNY-Y,2.960093498,1.678689957,1.281403542,,,,,,,
131.576111,18.719204,2MASS J08461828+1843092,0,5.56,P,5.56,P,-0.126013,0.022606,0,0,0.46,17.159,2.931,3340.92,660194820527281792,YY-YY,2.930613518,1.657388687,1.273224831,,,,,,,
130.467621,19.70784,2MASS J08415223+1942283,0,1.35,S,1.35,S,-0.16626,0.014983,0,0,2.83,17.091,2.923,3459.62,661253753305952000,NY--Y,2.92258358,1.553295135,1.369288445,,,,,,,
129.006714,19.958706,2MASS J08360162+1957314,211981687,1.85,2,1.85,2,2.28051,0.165284,0,0,0,18.627,2.667,3127.84,664356502102864512,YNY-Y,2.666898727,1.246902466,1.419996262,,,,,,,
129.906311,18.170387,2MASS J08393752+1810134,0,9.22,K,9.22,K,-0.010372,0.003324,0.5,0.94,0,12.052,1.071,5121.69,659436153207801344,YY--Y,1.070988655,0.468381882,0.602606773,,,,,,,
131.150543,18.599194,2MASS J08443614+1835571,211891359,12.62,K,12.62,K,-0.749158,0.004391,0,0,0.04,13.748,1.961,3843.39,660939258619177984,YNY-Y,1.96111393,0.980257988,0.980855942,,,,,,,
127.745514,18.694744,2MASS J08305893+1841410,211897821,16.42,2,16.42,2,0.089334,0.002915,0,0,0.14,14.711,2.006,3802.36,662665629314342272,YYY-Y,2.006244659,1.012919426,0.993325233,,,,,,,
131.275436,20.453699,2MASS J08450611+2027134,212012042,20.04,2,20.04,2,1.30507,0.13423,0,0,0.56,19.151,3.092,3012.6,661770729927747456,YNN-Y,3.09245491,1.667200089,1.425254822,,,,,,,
129.215134,19.076393,2MASS J08365164+1904351,211923534,12.02,2,12.02,2,0.081656,0.002025,0.36,3.33,0,13.344,1.476,4345.28,659760650873719040,YYYYY,1.476480484,0.687951088,0.788529396,,,,,,,
128.139221,20.080091,2MASS J08323342+2004483,211989185,12.19,K,12.19,K,-0.078025,0.001562,1.37,1.01,0,12.865,1.344,4554.18,663069150081902592,YYYYY,1.343830109,0.616360664,0.727469444,,,,,,,
129.457642,20.794643,2MASS J08374984+2047407,212032381,1.72,2,1.72,2,0.104878,0.050521,0,0,0.4,17.932,3.087,3224.79,664516107383262208,YYY-Y,3.087081909,1.760442734,1.326639175,,,,,,,
130.931488,19.075882,2MASS J08434357+1904332,211923502,10.73,K,10.73,K,0.098249,0.00178,1.57,1.18,0,13.057,1.35,4544.19,661018904492612224,YYYYY,1.349633217,0.616412163,0.733221054,,,,,,,
128.445694,21.441006,2MASS J08334698+2126277,212069223,14.66,2,14.66,2,-0.07968,0.00247,0,0,0.05,14.048,1.805,3973.1,665458595007014912,YYY-Y,1.804607391,0.885494232,0.919113159,,,,,,,
130.584213,21.745512,2MASS J08422021+2144440,212085656,0.18,2,0.18,2,1.01072,0.079782,0,0,0.51,18.799,3.076,3078.56,664974015320042752,NNY-Y,3.075780869,1.683883667,1.391897202,,,,,,,
131.029083,19.791687,2MASS J08440699+1947301,211970974,1.45,2,1.45,2,3.72176,0.067562,0,0,0,0,0,0,0,--N-Y,,,,,,,,,,
129.900635,18.680271,2MASS J08393616+1840490,211896805,0.96,2,0.96,2,0.357471,0.053716,0,0,0.81,18.208,3.094,3163.68,659487039980639872,YYY-Y,3.093799591,1.710910797,1.382888794,,,,,,,
132.707657,19.810141,2MASS J08504984+1948365,211972086,7.43,P,7.43,P,-0.508868,0.012175,0,0,0.34,16.534,2.862,3423.24,660751581432060800,YNY-N,2.861590385,1.609394073,1.252196312,,,,,,,
131.452805,21.532377,2MASS J08454868+2131565,212074153,15.33,2,15.33,2,-0.334255,0.008032,0,0,0.31,16.414,2.774,3439.04,664989722016905728,NYY-Y,2.77401638,1.545698166,1.228318214,,,,,,,
127.712578,19.352455,2MASS J08305102+1921089,211941802,14.14,K,14.14,K,-0.035888,0.002102,0,0,0.1,14.13,1.818,3961.4,662912813272290688,YYY-Y,1.817673683,0.892979622,0.924694061,,,,,,,
129.489807,18.973118,2MASS J08375756+1858232,211916505,0.23,2,0.23,2,-0.094292,0.067524,0,0,0.42,18.191,3.202,3167.68,659744978536843264,NYY-Y,3.202430725,1.81914711,1.383283615,,,,,,,
127.804588,20.900118,2MASS J08311311+2054004,212038642,18.44,2,18.44,2,-0.216801,0.017739,0,0,0.51,16.641,2.806,3417.13,665412690396632832,NYY-Y,2.806202888,1.566478729,1.239724159,,,,,,,
130.296082,20.377346,2MASS J08411107+2022385,212007419,18.55,2,18.55,2,-0.073314,0.004528,0,0,0.1,15.168,2.23,3693.92,664431548067327616,YYY-Y,2.230088234,1.158699989,1.071388245,,,,,,,
129.458237,19.89134,2MASS J08374998+1953288,211977390,7.14,K,7.14,K,-0.81589,0.003081,-2.83,13.85,0,11.165,1.049,5176.35,664309601059502464,NNYNN,,,,,,,,,,
129.265594,18.667364,2MASS J08370375+1840025,211895966,14.73,2,14.73,2,-0.048269,0.001972,-0.54,1.98,0,13.59,1.618,4163.7,659668635494494848,YYYYY,1.617578506,0.770748138,0.846830368,,,,,,,
132.361496,18.522095,2MASS J08492676+1831196,211885995,9.2,P,9.2,P,-0.10945,0.004632,0,0,0.54,14.612,2.042,3829.25,660210522927784576,NYY-Y,2.042057037,1.031523705,1.010533333,,,,,,,
131.403656,18.723633,2MASS J08453688+1843251,211899790,1.83,2,1.83,2,-0.031244,0.036473,0,0,0.31,17.684,3.055,3240.45,660197019550544256,YYY-Y,3.054660797,1.743980408,1.310680389,,,,,,,
130.263062,18.931953,2MASS J08410314+1855551,211913859,12.37,2,12.37,2,0.001276,0.015544,0,0,0.28,16.916,2.823,3376.87,660999491240341888,YYY-Y,2.823385239,1.582244873,1.241140366,,,,,,,
130.844025,21.671686,2MASS J08432258+2140182,212081702,11.17,2,11.17,2,-0.713625,0.001131,0,0,0,10.404,0.862,5691.09,664963024499946496,YNY-N,0.861843109,0.363437653,0.498405457,,,,,,,
128.194946,19.997709,2MASS J08324679+1959518,211984130,25.26,2,25.26,2,0.048369,0.015788,0,0,0.42,16.722,2.753,3400.48,663067638253511552,YYY-Y,2.75328064,1.525453568,1.227827072,,,,,,,
130.399963,19.10708,2MASS J08413600+1906256,211925563,13.48,2,13.48,2,0.040916,0.002025,2.21,3.08,0,13.637,1.6,4184.1,661008527851529728,YYYYY,1.600195885,0.759163857,0.841032028,,,,,,,
130.109329,19.219418,2MASS J08402624+1913099,211932923,10.76,K,10.76,K,-0.051065,0.00364,-0.68,1.71,0,12.572,1.251,4725.19,661211727047722752,YYYYN,1.251121521,0.559868813,0.691252708,,,,,,,
131.708817,21.020222,2MASS J08465012+2101129,0,13.08,K,13.08,K,-0.07458,0.00164,-1.66,1.6,0,12.734,1.302,4628.43,661864566373175680,YY--Y,1.302082062,0.591256142,0.71082592,,,,,,,
131.312225,18.761097,2MASS J08451494+1845400,211902344,5.79,2,5.79,2,0.166491,0.02009,0,0,0.24,17.321,2.894,3306.77,660948123431659648,YYY-Y,2.893863678,1.620592117,1.273271561,,,,,,,
129.409241,18.482494,2MASS J08373822+1828571,0,11.29,K,11.29,K,-0.023418,0.006907,-1.79,2.63,0,12.771,1.298,4635.6,659645030354241536,YY-NN,,,,,,,,,,
131.051315,20.716932,2MASS J08441232+2043010,212027753,1,2,1,2,-0.27785,0.03819,0,0,0.45,17.7,3.13,3227.98,661838281173303808,YYY-Y,3.129514694,1.810258865,1.319255829,,,,,,,
130.929443,17.908306,2MASS J08434307+1754299,211841991,15.18,2,15.18,2,-0.105282,0.002247,0,0,0.16,14.437,1.978,3868.98,658630249840567680,NYY-Y,1.978498459,0.991167068,0.98733139,,,,,,,
129.058701,19.621487,2MASS J08361410+1937175,211959786,9.98,K,9.98,K,0.042038,0.002163,-0.76,1.11,0,12.323,1.141,4957.26,662797806930496256,YYNYY,1.14095211,0.50151062,0.63944149,,,,,,,
129.533691,18.741653,2MASS J08380809+1844300,211901010,0.47,2,0.47,2,0.270126,0.048934,0,0,0.74,17.917,3.035,3190.3,659689865516277632,YYY-Y,3.035100937,1.726013184,1.309087753,,,,,,,
130.151062,17.950111,2MASS J08403626+1757004,211845034,1.33,2,1.33,2,-0.333907,0.014632,0,0,0.3,16.408,2.772,3459.44,659370461684793216,YYY-Y,2.772201538,1.539194107,1.233007431,,,,,,,
130.358948,17.80352,2MASS J08412615+1748127,211834355,21.32,2,21.32,2,-0.220973,0.010808,0,0,0.27,16.564,2.784,3406.6,658615440793299712,YYY-Y,2.784516335,1.551809311,1.232707024,,,,,,,
131.002777,20.645958,2MASS J08440067+2038455,212023593,0.57,2,0.57,2,0.349044,0.048104,0,0,0.56,18.379,3.143,3145.29,661836284012503552,YYY-Y,3.142995834,1.812988281,1.330007553,,,,,,,
